request_id,account,ea_session,symbol,server_time,session_code,killzone_code,action,final_category,final_category_detail,category,reason,events,prior_request_id,prior_age_minutes,ttl_minutes,decision_tier,decision_source,decision_state,python_final_allow,model_family,recorded,final_resolver_reason,adjudicator_ran,analyst_selected_state,consumed_sweep_all_candidates
591813800_1786578562_27257093_1786578579_AUDNZD_2341,591813800,591813800_1786578562_27257093,AUDNZD,1786578579,NY,K,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:decision_input_hash+python.model_id+runtime_input_hash|session_transition|killzone_transition|request_state:po3.has_follow_through+po3.liquidity_kind+po3.t_bos+po3.t_disp+po3.t_sweep|new_candidate,591813800_1786561284_9977718_1786566110_AUDNZD_22943,207.81666666666666,0.0,FULL_STRUCTURED,ai_rejected,REJECT,False,luna,stored,qualitative_block_upheld,True,REJECT,
591813800_1786509126_394060796_1786509210_AUDUSD_10522,591813800,591813800_1786509126_394060796,AUDUSD,1786509210,ASIA,NK,CALL,REQUIRED_NEW_DECISION,no_prior_authoritative_decision,REQUIRED_NEW_DECISION,no_prior_authoritative_decision,,,,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,other,stored,qualitative_dispute_unresolved,True,ABSTAIN,
591813800_1786576585_25279421_1786576625_AUDUSD_29618,591813800,591813800_1786576585_25279421,AUDUSD,1786576625,NY,K,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:decision_input_hash+python.model_id+runtime_input_hash|session_transition|killzone_transition|request_state:is_buy+po3.has_follow_through+po3.htf_choch+po3.htf_mss+po3.liquidity_kind+po3.structure_type+po3.sweep_side+po3.t_bos+po3.t_disp+po3.t_sweep|new_candidate,591813800_1786509126_394060796_1786509210_AUDUSD_10522,1123.5833333333333,0.0,FULL_STRUCTURED,ai_rejected,REJECT,False,luna,stored,qualitative_block_upheld,True,REJECT,
591813800_1786653910_11770718_1786653954_AUDUSD_10421,591813800,591813800_1786653910_11770718,AUDUSD,1786653954,OFF,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:decision_input_hash+runtime_input_hash|session_transition|killzone_transition|new_candidate,591813800_1786576585_25279421_1786576625_AUDUSD_29618,1288.8166666666666,0.0,FULL_STRUCTURED,ai_rejected,REJECT,False,luna,stored,qualitative_block_upheld,True,REJECT,
591813800_1786738700_96564671_1786738750_AUDUSD_27446,591813800,591813800_1786738700_96564671,AUDUSD,1786738750,OFF,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,new_candidate,591813800_1786653910_11770718_1786653954_AUDUSD_10421,1413.2666666666667,0.0,FULL_STRUCTURED,ai_rejected,REJECT,False,luna,stored,qualitative_block_upheld,True,REJECT,
591813800_1788767828_50935000_1788774223_AUDUSD_16115,591813800,591813800_1788767828_50935000,AUDUSD,1788774223,ASIA,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:contract_manifest_hash+decision_input_hash+python.family_profile_version+python.model_id+python.provider_id+runtime_input_hash|session_transition|request_state:po3.context_tier+po3.has_bos+po3.has_sweep+po3.htf_bos+po3.liquidity_kind+po3.ltf_bos+po3.ltf_choch+po3.ltf_mss+po3.po3_state+po3.structure_type+po3.sweep_side+po3.t_bos+po3.t_disp+po3.t_sweep|new_candidate,591813800_1786738700_96564671_1786738750_AUDUSD_27446,33924.55,0.0,DEGRADED_NON_TRADING,local_pipeline_error,REJECT,False,other,non_full_structured_decision,,False,,
591813800_1788767828_50935000_1788776950_AUDUSD_20539,591813800,591813800_1788767828_50935000,AUDUSD,1788776950,ASIA,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:contract_manifest_hash+decision_input_hash+python.family_profile_version+python.model_id+python.provider_id+runtime_input_hash|session_transition|request_state:po3.context_tier+po3.has_bos+po3.has_sweep+po3.htf_bos+po3.liquidity_kind+po3.ltf_bos+po3.ltf_choch+po3.ltf_mss+po3.po3_state+po3.structure_type+po3.sweep_side+po3.t_bos+po3.t_disp+po3.t_sweep|new_candidate,591813800_1786738700_96564671_1786738750_AUDUSD_27446,33970.0,0.0,DEGRADED_NON_TRADING,provider_deadline_exceeded,REJECT,False,other,non_full_structured_decision,,False,,
591813800_1788891743_174857593_1788891765_AUDUSD_11672,591813800,591813800_1788891743_174857593,AUDUSD,1788891764,LON,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:contract_manifest_hash+decision_input_hash+python.family_profile_version+python.model_id+python.prompt_contract_version+python.provider_id+runtime_input_hash|session_transition|request_state:po3.context_tier+po3.has_bos+po3.has_sweep+po3.htf_bos+po3.liquidity_kind+po3.ltf_bos+po3.ltf_choch+po3.ltf_mss+po3.po3_state+po3.structure_type+po3.sweep_side+po3.t_bos+po3.t_disp+po3.t_sweep|new_candidate,591813800_1786738700_96564671_1786738750_AUDUSD_27446,35883.566666666666,0.0,DEGRADED_NON_TRADING,local_pipeline_error,REJECT,False,luna,non_full_structured_decision,,False,,
591813800_1788891952_175066921_1788891963_AUDUSD_1301,591813800,591813800_1788891952_175066921,AUDUSD,1788891962,LON,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:contract_manifest_hash+decision_input_hash+python.family_profile_version+python.prompt_contract_version+runtime_input_hash|session_transition|request_state:is_buy+po3.context_tier+po3.has_bos+po3.has_sweep+po3.htf_bos+po3.liquidity_kind+po3.ltf_bos+po3.ltf_choch+po3.ltf_mss+po3.po3_state+po3.structure_type+po3.sweep_side+po3.t_bos+po3.t_disp+po3.t_sweep|new_candidate,591813800_1786738700_96564671_1786738750_AUDUSD_27446,35886.86666666667,0.0,DEGRADED_NON_TRADING,local_pipeline_error,REJECT,False,luna,non_full_structured_decision,,False,,
591813800_1786492247_377179515_1786500373_BITCOIN_4043,591813800,591813800_1786492247_377179515,BITCOIN,1786500372,NY,NK,CALL,REQUIRED_NEW_DECISION,no_prior_authoritative_decision,REQUIRED_NEW_DECISION,no_prior_authoritative_decision,,,,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,other,stored,qualitative_dispute_unresolved,True,ABSTAIN,
591813800_1786492247_377179515_1786500876_BITCOIN_15151,591813800,591813800_1786492247_377179515,BITCOIN,1786500876,NY,NK,CALL,UNKNOWN,no_archived_decision,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,new_candidate|candidate_state:fvg_execution_class+fvg_mid_mitigated+fvg_touched,591813800_1786492247_377179515_1786500373_BITCOIN_4043,8.4,0.0,,,,False,unknown,,,False,,
591813800_1786501923_386857828_1786503050_BITCOIN_27780,591813800,591813800_1786501923_386857828,BITCOIN,1786503050,NY,NK,CALL,UNKNOWN,no_archived_decision,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,new_candidate,591813800_1786492247_377179515_1786500373_BITCOIN_4043,44.63333333333333,0.0,,,,False,unknown,,,False,,
591813800_1786506858_391793203_1786507703_BITCOIN_22326,591813800,591813800_1786506858_391793203,BITCOIN,1786507702,ASIA,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,session_transition|request_state:is_buy+po3.liquidity_kind+po3.ltf_choch+po3.ltf_mss+po3.sweep_side+po3.t_bos+po3.t_disp+po3.t_sweep|new_candidate,591813800_1786492247_377179515_1786500373_BITCOIN_4043,122.16666666666667,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,other,stored,qualitative_dispute_unresolved,True,ABSTAIN,
591813800_1786506858_391793203_1786507956_BITCOIN_3974,591813800,591813800_1786506858_391793203,BITCOIN,1786507956,ASIA,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,new_candidate,591813800_1786506858_391793203_1786507703_BITCOIN_22326,4.233333333333333,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,other,stored,qualitative_dispute_unresolved,True,ABSTAIN,
591813800_1786569338_18032703_1786571012_BITCOIN_163,591813800,591813800_1786569338_18032703,BITCOIN,1786571012,OFF,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:python.model_id+python.provider_id|session_transition|request_state:is_buy+po3.has_follow_through+po3.liquidity_kind+po3.sweep_side+po3.t_bos+po3.t_disp+po3.t_sweep|new_candidate,591813800_1786506858_391793203_1786507956_BITCOIN_3974,1050.9333333333334,0.0,DEGRADED_NON_TRADING,decision_evidence_reference_reject,REJECT,False,other,non_full_structured_decision,,False,,
591813800_1788614076_331468_1788614091_BITCOIN_21986,591813800,591813800_1788614076_331468,BITCOIN,1788614091,LON,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:contract_manifest_hash+decision_input_hash+python.family_profile_version+python.model_id+python.provider_id+runtime_input_hash|session_transition|request_state:po3.has_follow_through+po3.t_bos+po3.t_disp+po3.t_sweep|new_candidate,591813800_1786506858_391793203_1786507956_BITCOIN_3974,35102.25,0.0,FULL_STRUCTURED,ai_approved,APPROVE,True,other,stored,adjudicator_resolved_qualitative_dispute,True,APPROVE,
591813800_1788614076_331468_1788615908_BITCOIN_31656,591813800,591813800_1788614076_331468,BITCOIN,1788615907,LON,NK,CALL,REQUIRED_NEW_DECISION,prior_decision_approved_never_reused,REQUIRED_NEW_DECISION,prior_decision_approved_never_reused,,591813800_1788614076_331468_1788614091_BITCOIN_21986,30.266666666666666,0.0,FULL_STRUCTURED,ai_approved,APPROVE,True,other,stored,adjudicator_resolved_qualitative_dispute,True,APPROVE,
591813800_1788614076_331468_1788616814_BITCOIN_21411,591813800,591813800_1788614076_331468,BITCOIN,1788616814,LON,NK,CALL,REQUIRED_NEW_DECISION,prior_decision_approved_never_reused,REQUIRED_NEW_DECISION,prior_decision_approved_never_reused,,591813800_1788614076_331468_1788615908_BITCOIN_31656,15.116666666666667,0.0,DEGRADED_NON_TRADING,provider_transport_error,REJECT,False,other,non_full_structured_decision,,False,,
591813800_1788614076_331468_1788619535_BITCOIN_21472,591813800,591813800_1788614076_331468,BITCOIN,1788619535,LON,NK,CALL,REQUIRED_NEW_DECISION,prior_decision_approved_never_reused,REQUIRED_NEW_DECISION,prior_decision_approved_never_reused,,591813800_1788614076_331468_1788615908_BITCOIN_31656,60.46666666666667,0.0,DEGRADED_NON_TRADING,provider_health_no_trade,ABSTAIN,False,other,non_full_structured_decision,,False,,
591813800_1788622679_8934843_1788622691_BITCOIN_26716,591813800,591813800_1788622679_8934843,BITCOIN,1788622691,LON,NK,CALL,REQUIRED_NEW_DECISION,prior_decision_approved_never_reused,REQUIRED_NEW_DECISION,prior_decision_approved_never_reused,,591813800_1788614076_331468_1788615908_BITCOIN_31656,113.06666666666666,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_block_upheld,True,ABSTAIN,
591813800_1788622679_8934843_1788624512_BITCOIN_15816,591813800,591813800_1788622679_8934843,BITCOIN,1788624512,LON,NK,CALL,PREDETERMINED_OUTCOME,python_hard_pre_gate_already_skips_provider,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:python.model_id+python.provider_id|new_candidate,591813800_1788622679_8934843_1788622691_BITCOIN_26716,30.35,0.0,DEGRADED_NON_TRADING,hard_pre_gate,REJECT,False,other,non_full_structured_decision,,False,,
591813800_1788622679_8934843_1788625419_BITCOIN_10222,591813800,591813800_1788622679_8934843,BITCOIN,1788625419,LON,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:python.model_id+python.provider_id|new_candidate,591813800_1788622679_8934843_1788622691_BITCOIN_26716,45.46666666666667,0.0,DEGRADED_NON_TRADING,provider_transport_error,REJECT,False,other,non_full_structured_decision,,False,,
591813800_1788798902_82010906_1788811600_BITCOIN_19468,591813800,591813800_1788798902_82010906,BITCOIN,1788811600,OFF,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:decision_input_hash+python.model_id+python.provider_id+runtime_input_hash|session_transition|request_state:po3.context_tier+po3.has_bos+po3.has_sweep+po3.htf_bos+po3.htf_choch+po3.htf_mss+po3.liquidity_kind+po3.ltf_bos+po3.po3_state+po3.structure_type+po3.sweep_side+po3.t_bos+po3.t_disp+po3.t_sweep|new_candidate,591813800_1788622679_8934843_1788622691_BITCOIN_26716,3148.483333333333,0.0,DEGRADED_NON_TRADING,provider_transport_error,REJECT,False,other,non_full_structured_decision,,False,,
591813800_1788798902_82010906_1788813411_BITCOIN_24269,591813800,591813800_1788798902_82010906,BITCOIN,1788813410,OFF,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:decision_input_hash+runtime_input_hash|session_transition|request_state:po3.context_tier+po3.has_bos+po3.has_sweep+po3.htf_bos+po3.htf_choch+po3.htf_mss+po3.liquidity_kind+po3.ltf_bos+po3.po3_state+po3.structure_type+po3.sweep_side+po3.t_bos+po3.t_disp+po3.t_sweep|new_candidate,591813800_1788622679_8934843_1788622691_BITCOIN_26716,3178.65,0.0,FULL_STRUCTURED,ai_rejected,REJECT,False,luna,stored,analyst_reject,False,REJECT,
591813800_1788798902_82010906_1788814317_BITCOIN_13999,591813800,591813800_1788798902_82010906,BITCOIN,1788814316,OFF,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,candidate_state:fvg_execution_class+fvg_mitigation_state+fvg_touched,591813800_1788798902_82010906_1788813411_BITCOIN_24269,15.1,0.0,FULL_STRUCTURED,ai_rejected,REJECT,False,luna,stored,analyst_reject,False,REJECT,
591813800_1788798902_82010906_1788816127_BITCOIN_19310,591813800,591813800_1788798902_82010906,BITCOIN,1788816127,OFF,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:python.model_id+python.provider_id|request_state:po3.t_disp+po3.t_sweep|new_candidate,591813800_1788798902_82010906_1788814317_BITCOIN_13999,30.183333333333334,0.0,DEGRADED_NON_TRADING,provider_transport_error,REJECT,False,other,non_full_structured_decision,,False,,
591813800_1786561284_9977718_1786565477_BRENT_27603,591813800,591813800_1786561284_9977718,BRENT,1786565476,OFF,NK,CALL,REQUIRED_NEW_DECISION,no_prior_authoritative_decision,REQUIRED_NEW_DECISION,no_prior_authoritative_decision,,,,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,other,stored,qualitative_dispute_unresolved,True,ABSTAIN,
591813800_1786561284_9977718_1786566742_BRENT_29400,591813800,591813800_1786561284_9977718,BRENT,1786566742,OFF,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,new_candidate,591813800_1786561284_9977718_1786565477_BRENT_27603,21.1,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,other,stored,qualitative_dispute_unresolved,True,ABSTAIN,
591813800_1786569338_18032703_1786569441_BRENT_21490,591813800,591813800_1786569338_18032703,BRENT,1786569441,OFF,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:python.model_id|new_candidate,591813800_1786561284_9977718_1786566742_BRENT_29400,44.983333333333334,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_block_upheld,True,ABSTAIN,
591813800_1786569338_18032703_1786570384_BRENT_20683,591813800,591813800_1786569338_18032703,BRENT,1786570384,OFF,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,new_candidate,591813800_1786569338_18032703_1786569441_BRENT_21490,15.716666666666667,0.0,FULL_STRUCTURED,ai_rejected,REJECT,False,luna,stored,qualitative_block_upheld,True,REJECT,
591813800_1786744136_102001000_1786748747_BRENT_3170,591813800,591813800_1786744136_102001000,BRENT,1786748746,NY,K,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:decision_input_hash+runtime_input_hash|session_transition|killzone_transition|request_state:po3.context_tier+po3.developing_bos+po3.has_bos+po3.has_follow_through+po3.htf_bos+po3.htf_choch+po3.htf_mss+po3.po3_state+po3.structure_type+po3.t_bos+po3.t_disp+po3.t_sweep|new_candidate,591813800_1786569338_18032703_1786570384_BRENT_20683,2972.7,0.0,FULL_STRUCTURED,ai_rejected,REJECT,False,luna,stored,qualitative_block_upheld,True,REJECT,
591813800_1786744136_102001000_1786750584_BRENT_27420,591813800,591813800_1786744136_102001000,BRENT,1786750584,NY,K,CALL,OTHER_REQUIRED,decisive_prior_ttl_expired,OTHER_REQUIRED,decisive_prior_ttl_expired,,591813800_1786744136_102001000_1786748747_BRENT_3170,30.633333333333333,7.0,FULL_STRUCTURED,ai_rejected,REJECT,False,luna,stored,qualitative_block_upheld,True,REJECT,
591813800_1786932611_30404328_1786939159_BRENT_855,591813800,591813800_1786932611_30404328,BRENT,1786939159,ASIA,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,session_transition|killzone_transition|request_state:po3.liquidity_kind|new_candidate|candidate_state:target_source+tp_model|price_drift,591813800_1786744136_102001000_1786750584_BRENT_27420,3142.9166666666665,0.0,FULL_STRUCTURED,ai_rejected,REJECT,False,luna,stored,qualitative_block_upheld,True,REJECT,
591813800_1788540249_79807218_1788544883_BRENT_17950,591813800,591813800_1788540249_79807218,BRENT,1788544882,LON,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:contract_manifest_hash+decision_input_hash+python.family_profile_version+runtime_input_hash|session_transition|request_state:is_buy+po3.context_tier+po3.developing_bos+po3.has_bos+po3.has_follow_through+po3.htf_bos+po3.htf_choch+po3.htf_mss+po3.liquidity_kind+po3.ltf_choch+po3.ltf_mss+po3.po3_state+po3.structure_type+po3.sweep_side+po3.t_bos+po3.t_disp+po3.t_sweep|new_candidate,591813800_1786932611_30404328_1786939159_BRENT_855,26762.05,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_block_upheld,True,ABSTAIN,
591813800_1786561284_9977718_1786563588_CADCHF_32368,591813800,591813800_1786561284_9977718,CADCHF,1786563588,OFF,NK,CALL,REQUIRED_NEW_DECISION,no_prior_authoritative_decision,REQUIRED_NEW_DECISION,no_prior_authoritative_decision,,,,0.0,DEGRADED_NON_TRADING,structured_response_invalid,REJECT,False,other,non_full_structured_decision,,False,,
591813800_1786561284_9977718_1786564217_CADCHF_1897,591813800,591813800_1786561284_9977718,CADCHF,1786564216,OFF,NK,CALL,REQUIRED_NEW_DECISION,no_prior_authoritative_decision,REQUIRED_NEW_DECISION,no_prior_authoritative_decision,,,,0.0,DEGRADED_NON_TRADING,structured_response_invalid,REJECT,False,other,non_full_structured_decision,,False,,
591813800_1788767828_50935000_1788773314_CADJPY_16289,591813800,591813800_1788767828_50935000,CADJPY,1788773314,ASIA,NK,CALL,REQUIRED_NEW_DECISION,no_prior_authoritative_decision,REQUIRED_NEW_DECISION,no_prior_authoritative_decision,,,,0.0,DEGRADED_NON_TRADING,provider_deadline_exceeded,REJECT,False,other,non_full_structured_decision,,False,,
591813800_1788767828_50935000_1788782405_CADJPY_2536,591813800,591813800_1788767828_50935000,CADJPY,1788782404,ASIA,K,CALL,REQUIRED_NEW_DECISION,no_prior_authoritative_decision,REQUIRED_NEW_DECISION,no_prior_authoritative_decision,,,,0.0,DEGRADED_NON_TRADING,provider_deadline_exceeded,REJECT,False,other,non_full_structured_decision,,False,,
591813800_1788925102_208218984_1788945803_CADJPY_14877,591813800,591813800_1788925102_208218984,CADJPY,1788945802,ASIA,NK,CALL,PREDETERMINED_OUTCOME,python_hard_pre_gate_already_skips_provider,REQUIRED_NEW_DECISION,no_prior_authoritative_decision,,,,0.0,DEGRADED_NON_TRADING,hard_pre_gate,REJECT,False,other,non_full_structured_decision,,False,,
591813800_1786492247_377179515_1786492339_CHFJPY_4899,591813800,591813800_1786492247_377179515,CHFJPY,1786492338,NY,K,CALL,REQUIRED_NEW_DECISION,no_prior_authoritative_decision,REQUIRED_NEW_DECISION,no_prior_authoritative_decision,,,,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,other,stored,qualitative_block_upheld,True,ABSTAIN,
