id,audit_request_id,candidate_index,setup_family,setup_taxonomy_enum,entry_branch,decision_state,analyst_decision_state,python_final_allow,final_resolver_reason,rejection_codes,historical_evidence_state,repeatability_status,repeatability_required_live,missing_required_evidence,missing_confirmations,reasons,summary,llm_quality_score
591813800_1788837043_120154281_1788879961_#Germany40_17789,,,micro_continuation_fvg,,continuation_reentry,ABSTAIN,,False,analyst_abstain_below_adjudication_floor,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Trend context remains neutral."", ""Clean continuation through the opposing imbalance is unconfirmed.""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; ABSTAIN: the FVG and displacement are valid, but continuation trend context is not established and the fresh HTF opposing imbalance creates unstable follow-through.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392c71e...",,5.5
591813800_1788837043_120154281_1788879961_#USNDAQ100_3028,,,micro_breaker_retest,,breaker_retest,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Clear retest acceptance."", ""Follow-through after entry.""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Sequence and breaker state are valid, but retest quality is only 1.0513 and the obstacle is 0.0223R away; abstain rather than assume clean continuation.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392c71e2aeba87e6dc9...",,6.0
591813800_1788837043_120154281_1788879961_EURUSD_23059,,,micro_nested_continuation,,ote_inside_fvg,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Approve cautiously: the midpoint reversal is supported by a virgin, unmitigated FVG and strong displacement; current feasible targeting remains acceptable despite the nearby opposing imbalance.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796a...",,7.4
591813800_1788837043_120154281_1788879961_GOLD_13695,,,micro_range_reentry,,range_reentry,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Declared context, displacement, and OTE retracement are coherent; the virgin reversal FVG remains tradable and the current target is feasible, despite a major HTF obstacle.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c...",,7.0
591813800_1788837043_120154281_1788880565_GOLD_25288,,,micro_range_reentry,,range_reentry,REJECT,,False,analyst_reject,"[""MISSING_MANDATORY_EVIDENCE"", ""POOR_RETEST_QUALITY"", ""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero"", ""ai_veto"", ""ai_veto_missing_mandatory_evidence""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""breaker formation"", ""clean retest""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Reject: required breaker formation and clean retest are not directly established; retest quality is 1.1124 and feasible current RR is only 0.9404.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392c71e2aeba87e6dc9a8a085...",,3.8
591813800_1788837043_120154281_1788881169_#Germany40_9113,,,micro_continuation_fvg,,continuation_reentry,ABSTAIN,,False,qualitative_dispute_unresolved,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Clear trend alignment.""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; The entry location and displacement are valid, but the supplied context lacks clear trend alignment and places a fresh major HTF obstacle directly in the route to the feasible target.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44...",,5.5
591813800_1788837043_120154281_1788881169_#USNDAQ100_28281,,,micro_breaker_retest,,breaker_retest,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Approve only at reduced size: the breaker thesis is supported and the current target is feasible, but retest quality is weak and the opposing imbalance is close.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392c71e2ae...",,7.1
591813800_1788837043_120154281_1788881169_EURUSD_9343,,,micro_nested_continuation,,ote_inside_fvg,ABSTAIN,,False,analyst_abstain_below_adjudication_floor,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Stronger reversal follow-through""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Abstain because the midpoint reversal evidence is structurally valid, but expansion context and adverse analogue evidence make follow-through too uncertain for capital deployment.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1...",,6.1
591813800_1788837043_120154281_1788881773_GBPCAD_14376,,,micro_nested_continuation,,breaker_retest,REJECT,,False,,"[""synthetic_fallback_crossed_obstacle_blocked""]",INSUFFICIENT_SAMPLE,UNAVAILABLE,False,,[],reject=synthetic_fallback_crossed_obstacle_blocked; source=hard_pre_gate,,0.0
591813800_1788837043_120154281_1788881773_GOLD_32652,,,micro_range_reentry,,range_reentry,REJECT,,False,analyst_reject,"[""MISSING_MANDATORY_EVIDENCE"", ""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero"", ""ai_veto"", ""ai_veto_missing_mandatory_evidence""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""breaker formation"", ""clean retest""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Reject: the breaker family requires declared source context, breaker formation, and clean retest; formation and clean retest are not explicitly evidenced.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392c71e2aeba87e6d...",,3.8
