id,audit_request_id,candidate_index,setup_family,setup_taxonomy_enum,entry_branch,decision_state,analyst_decision_state,python_final_allow,final_resolver_reason,rejection_codes,historical_evidence_state,repeatability_status,repeatability_required_live,missing_required_evidence,missing_confirmations,reasons,summary,llm_quality_score
,591813800_1788837043_120154281_1788852155_CHFJPY_26671,0,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Cleaner continuation retest"", ""Stronger structure confirmation""]","ABSTAIN: required micro sequence is present, but retest quality and structure confirmation are weak; applicable historical evidence is insufficient for this asset class.","Displacement and a valid continuation FVG support the thesis, but weak retest quality, absent structure confirmation, and insufficient applicable history leave follow-through unclear.",5.2
,591813800_1788837043_120154281_1788852155_CHFJPY_26671,1,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Cleaner continuation retest"", ""Stronger structure confirmation""]","ABSTAIN: the mandatory micro sequence is observed, but weak retest quality, absent structure confirmation, and insufficient applicable history make follow-through uncertain.","The continuation displacement and FVG remain valid, but the reentry branch lacks strong retest confirmation and applicable historical support; execution quality is not clear enough to approve.",5.0
,591813800_1788837043_120154281_1788852155_CHFJPY_26671,2,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Cleaner edge retest"", ""Stronger structure confirmation""]","ABSTAIN: displacement and FVG validity are present, but edge-entry retest quality and structure confirmation are weak, with insufficient applicable historical evidence.","The displacement and continuation FVG support the setup, but the edge retest is weak and structure confirmation is absent; insufficient applicable history prevents a confident approval.",4.8
,591813800_1788837043_120154281_1788852155_EURUSD_8823,2,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],MIXED,,,[],"[""Stronger trend alignment""]","ABSTAIN: required continuation evidence is present, but weak HTF alignment, OFF_HOURS timing, and mixed analogue outcomes leave execution follow-through uncertain.","Continuation FVG and displacement are present, but moderate trend context, weak HTF alignment, OFF_HOURS timing, and mixed analogue outcomes make follow-through uncertain.",6.2
,591813800_1788837043_120154281_1788852155_EURUSD_8823,3,,MICRO_RANGE_REENTRY,,REJECT,REJECT,False,,"[""STRUCTURAL_CONTRADICTION""]",MIXED,,,[],[],REJECT: expansion-dominant regime conflicts with the range/compression thesis; the observed displacement state is not a valid range reentry context.,"The candidate claims range reentry, but deterministic regime fields show expansion dominance and trend strength, directly contradicting the required range/compression thesis.",2.1
,591813800_1788837043_120154281_1788852155_EURUSD_8823,4,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],MIXED,,,[],"[""Stronger trend alignment""]","ABSTAIN: the FVG and displacement qualify, but weak HTF alignment, OFF_HOURS timing, and mixed historical outcomes leave the continuation thesis insufficiently reliable.","The continuation FVG is fresh and mitigated, but weak HTF alignment, OFF_HOURS timing, nearby obstruction, and mixed analogue outcomes do not support capital deployment.",6.0
,591813800_1788837043_120154281_1788852155_GBPUSD_32620,0,,MICRO_BREAKER_RETEST,,ABSTAIN,APPROVE,False,,[],SUPPORTIVE,,,[],[],"Approve only with conservative risk: the breaker sequence and tradable virgin imbalance are present, while the feasible current target avoids the blocked liquidity route.","Breaker retest thesis is supported by ordered source, displacement, BOS, virgin FVG, and valid current target. Moderate retest quality and nearby obstruction warrant conservative sizing.",7.2
,591813800_1788837043_120154281_1788852155_GBPUSD_32620,1,,MICRO_NESTED_CONTINUATION,,REJECT,REJECT,False,,"[""THESIS_CONTRADICTION"", ""ADVERSE_HISTORY""]",ADVERSE,,,[],[],Reject because the named continuation thesis is directly contradicted by the supplied FVG context and continuation fields; strong displacement alone does not repair that mismatch.,"Reject: the nested continuation thesis is contradicted by reversal-context fields, zero continuation score, and adverse same-family historical outcomes despite strong displacement.",2.8
,591813800_1788837043_120154281_1788852155_GBPUSD_32620,2,,MICRO_RANGE_REENTRY,,REJECT,REJECT,False,,"[""THESIS_CONTRADICTION"", ""ADVERSE_HISTORY""]",ADVERSE,,,[],[],Reject because the range-reentry thesis is contradicted by expansion-dominant regime data and confirmed directional structure; the attractive target cannot cure the thesis mismatch.,"Reject: range reentry requires containment, but the supplied regime is expansion-dominant with confirmed structure and zero continuation-compatible range evidence.",2.5
,591813800_1788837043_120154281_1788852155_USDJPY_26124,0,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Clean continuation retest"", ""Post-displacement follow-through""]","ABSTAIN: valid displacement/FVG and target, but retest quality is weak, structure confirmation and follow-through are absent, and applicable historical evidence is insufficient.","Displacement and a valid touched continuation FVG are present, but weak retest quality, absent structure confirmation, no follow-through, and insufficient applicable history leave execution uncertain.",5.4
,591813800_1788837043_120154281_1788852155_USDJPY_26124,1,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Clean continuation retest"", ""Post-displacement follow-through""]","ABSTAIN: displacement and FVG validity support the thesis, but the touched mid-entry has weak retest quality, no observed follow-through, and insufficient applicable history.","The mid-entry continuation thesis has strong displacement and a feasible target, but retest quality is weak and applicable history is insufficient; follow-through remains unresolved.",5.1
,591813800_1788837043_120154281_1788852155_USDJPY_26124,2,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Clean continuation retest"", ""Post-displacement follow-through""]","ABSTAIN: displacement and edge FVG validity are present, but retest quality is weak, follow-through is unobserved, and applicable historical evidence is insufficient.","The edge-entry continuation thesis is supported by displacement and an uninvalidated FVG, but weak retest quality and absent follow-through make post-entry continuation uncertain.",4.9
,591813800_1788837043_120154281_1788852760_CHFJPY_7725,0,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,"[""trend context""]","[""Confirmed trend context"", ""Cleaner continuation confirmation""]","Displacement and FVG validity support the idea, but neutral trend context, weak sequence quality, poor retest quality, and insufficient asset-class history prevent a capital decision.","Strong displacement and a valid fresh FVG are present, but required trend context is unresolved and sequence quality is weak. Historical evidence is not asset-class applicable; abstain.",5.2
,591813800_1788837043_120154281_1788852760_CHFJPY_7725,1,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,"[""trend context""]","[""Confirmed trend context"", ""Cleaner continuation confirmation""]","Valid mid-mitigated FVG and strong displacement are insufficient without trend context, structure confirmation, or reliable asset-class history; timing and retest quality remain weak.","The mid-FVG remains valid and displacement is strong, but trend context and continuation structure are unresolved. Weak retest quality and insufficient applicable history justify abstention.",5.0
,591813800_1788837043_120154281_1788852760_CHFJPY_7725,2,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,"[""trend context""]","[""Edge-specific reaction"", ""Confirmed trend context""]","The candidate claims an edge entry, but deterministic execution class is mid-mitigated. Neutral trend context, weak sequence quality, and insufficient applicable history make the edge thesis unresolved.","The supplied FVG is valid but classified mid-mitigated, not edge-reactive. Combined with absent trend context and weak sequence quality, this candidate should not receive capital.",4.7
,591813800_1788837043_120154281_1788852760_EURGBP_311,0,,MICRO_BREAKER_RETEST,,ABSTAIN,APPROVE,False,,[],MIXED,,,[],[],"The declared breaker retest, displacement, fresh mitigation state, and feasible current target support the thesis; the nearby moderate obstacle limits follow-through.","Breaker retest and displacement are supported, with a fresh touched FVG and valid current target. Nearby opposing imbalance and mixed analogues justify reduced risk.",7.2
,591813800_1788837043_120154281_1788852760_EURGBP_311,1,,MICRO_RANGE_REENTRY,,REJECT,REJECT,False,,"[""structural_thesis_conflict""]",MIXED,,,[],[],"The candidate claims range containment, while compression is low and expansion is dominant; the observed displacement state is materially inconsistent with this setup family.",The range-reentry thesis is contradicted by expansion-dominant market conditions and the supplied PO3 displacement state. The target does not repair the structural contradiction.,2.3
,591813800_1788837043_120154281_1788852760_EURGBP_311,2,,MICRO_FVG_EDGE_REVERSAL,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Clearer post-entry follow-through""]","The edge-entry thesis is supported, but reversal quality is modest and the nearby opposing imbalance creates uncertain post-entry follow-through; applicable historical support is insufficient.","The FVG edge and displacement are valid, but modest reversal quality, close opposing obstruction, and insufficient applicable history leave follow-through uncertain.",5.8
,591813800_1788837043_120154281_1788853364_EURUSD_29061,2,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],MIXED,,,[],[],"Required continuation displacement and FVG entry are observed, but the setup is not sufficiently robust for live capital during OFF_HOURS with weak HTF alignment and a blocked liquidity path.","Continuation sequence is present and the FVG remains structurally valid, but weak HTF alignment, off-hours timing, modest retest quality, and target obstruction make follow-through uncertain.",6.2
,591813800_1788837043_120154281_1788853364_EURUSD_29061,3,,MICRO_RANGE_REENTRY,,REJECT,REJECT,False,,"[""THESIS_CONTRADICTION"", ""MISSING_MANDATORY_SEQUENCE""]",MIXED,,,"[""range identity"", ""range excursion"", ""range reentry""]","[""Range identity"", ""Range excursion"", ""Range reentry""]","Reject: the range-reentry thesis is contradicted by the expansion-dominant, displacement-confirmed state and lacks its mandatory range identity, excursion, and reentry sequence.","The candidate claims range reentry, but the supplied state shows displacement-confirmed expansion and no declared range identity, excursion, or reentry sequence. This is a direct thesis contradiction.",2.7
,591813800_1788837043_120154281_1788853364_EURUSD_29061,4,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],MIXED,,,[],[],"The FVG-mid thesis is supported structurally, but current evidence does not establish enough clean continuation quality for approval during OFF_HOURS with weak HTF alignment and obstacle exposure.","The continuation FVG and entry are valid, but mid mitigation, weak HTF alignment, OFF_HOURS execution, and a blocked liquidity route leave the trade's follow-through insufficiently clear.",5.9
,591813800_1788837043_120154281_1788853364_GBPUSD_7310,0,,MICRO_BREAKER_RETEST,,ABSTAIN,APPROVE,False,,[],MIXED,,,[],[],"Approve only with reduced size: the breaker sequence and virgin entry zone are valid, while modest retest quality, moderate HTF alignment, and a nearby opposing imbalance reduce execution robustness.","Breaker retest thesis is supported by ordered source context, breaker structure, virgin FVG, and valid retest state. Current feasible target is usable, but nearby obstruction and modest retest quality warrant reduced risk.",7.2
,591813800_1788837043_120154281_1788853364_GBPUSD_7310,1,,MICRO_NESTED_CONTINUATION,,REJECT,REJECT,False,,"[""THESIS_CONTRADICTION"", ""ADVERSE_HISTORY""]",ADVERSE,,,[],"[""Established expansion continuation""]","Reject because the candidate claims continuation while supplied structured fields identify a reversal FVG and zero continuation quality; this is a direct thesis contradiction, not merely weak evidence.","Reject: the nested continuation thesis is contradicted by reversal FVG context and zero continuation score. Historical analogues are adverse, and the preferred liquidity target is infeasible.",3.2
